ID,Type,Chainlength,Retention Index,H1_5,H1_6,H1_10,H1_8,H1_9,H2_10,H2_8,H2_5,H2_2,H2_6,H2_7,H2_9,H2_1,H3_5,H3_6,H3_1,H3_8,H3_9,H4_3,H4_4,H4_5,H4_1,H4_2,H5_1,H5_2,H5_5,H5_7,H5_6,H5_10,H5_8,H5_9,H6_1,H6_4,H6_5,H6_6,H6_8,H7_4,H7_5,H7_6,H7_7,H7_8,H7_3,H8_1,H8_2,H8_5,H8_6,H8_7,H9_1,H9_2,H9_4,H9_5,H9_6,H9_9,H10_9,H10_10,H10_1,H10_2,H10_3,H10_4,H10_5,H1B1_6,H1B1_1,H1B1_2,H2B2_2,H2B2_3,H2B5_1,H3B2_1,H3B2_3,H3B6_2,H4B4_4,H4B4_7,H4B4_1,H5B3_7,H5B5_5,H5B5_6,H6B1_1,H6B1_4,H6B6_2,H7B3_1,H7B3_2,H7B3_4,H8B4_2,H8B5_3,H8B5_4,H9B2_5,H9B2_7,H9B5_1,H9B5_3,H10B2_1,H10B2_2,H10B2_4,H1B3_5,H1B3_1,H1B3_3,H2B1_1,H2B1_3,H2B1_4,H3B3_1,H3B3_2,H3B3_4,H4B5_1,H4B5_2,H4B5_3,H5B2_3,H5B2_1,H5B2_2,H6B5_1,H6B5_2,H6B5_4,H7B4_8,H7B4_9,H8B1_1,H8B1_2,H8B1_3,H9B4_1,H9B4_2,H9B4_7,H10B5_1,H10B5_4,H10B5_5,H1B5_3,H1B5_1,H1B5_2,H2B4_3,H2B4_1,H2B4_2,H3B5_3,H3B5_1,H3B5_2,H4B3_4,H4B3_3,H4B3_1,H5B1_3,H5B1_1,H5B1_2,H6B2_1,H6B2_3,H6B2_5,H7B1_1,H7B1_2,H7B1_3,H8B3_1,H8B3_2,H8B3_3,H9B1_1,H9B1_2,H9B1_3,H10B6_1,H10B6_2,H10B6_3,H1B6_4,H1B6_1,H1B6_2,H2B3_3,H2B3_1,H2B3_2,H3B1_3,H3B1_1,H3B1_2,H4B6_1,H4B6_3,H4B6_2,H5B4_4,H5B4_2,H5B4_3,H6B4_1,H6B4_2,H6B4_3,H7B2_1,H7B2_2,H7B2_3,H8B2_1,H8B2_2,H8B2_3,H9B3_1,H9B3_3,H9B3_5,H10B1_2,H10B1_4,H10B1_6
C30,alkane,30,3000,0.417929777,0.493351,0.381190701,0.332821493,0.430007062,0.448715753,0.405180647,0.375415,0.233884,0.671014584,0.81178241,0.254465,0.171601,0.361357682,0.488064584,0.341058847,0.281390179,0.400666415,0.29981991,0.365500405,0.505344889,0.392304499,0.455488654,0.176229,0.525153841,0.508458634,0.184976,0.29336,0.48145293,0.350974881,0.241441594,0,0.376841218,0.321586489,0.506734622,0.476536,0,0,0.31833232,0,0.357026902,0.188731,0.371187753,0.369925633,0.313276466,0,0.401804893,0.333610403,0.488294185,0.316913134,0.250019455,0.389642538,0.288388,0.504126,0.525399,0.370016105,0.418026765,0.360875069,0.385085778,0.462609595,0.321918891,0.3300061,0.16865613,0.12922407,0,0,0.23014283,0,0.199218816,0.308814028,0.402743822,0,0,0.226081126,0,0.173819079,0,0.322779485,0.352852948,0.315794724,0,0.118770506,0.38211461,0,0.170763878,0.269187533,0.129931919,0,0.352352994,0.175106959,0.411845895,0.313485508,0.38353329,0.291777773,0.325278997,0.463552205,0.332202536,0.276533521,0.162553576,0,0,0,0,0.125844144,0,0,0.293775125,0.130054818,0.386971407,0.332034863,0.362545842,0,0,0.242023661,0,0,0,0.344744697,0.417604596,0.238585506,0.292164852,0.397056175,0.378574175,0.296050181,0,0.432788623,0,0.249883559,0.485718522,0.329619787,0,0,0.147112961,0,0,0.399343887,0.387296282,0.167631131,0.315452945,0.270174963,0.233985311,0,0,0.088949677,0.087906931,0,0,0.400956777,0.411329333,0.36810155,0.231143978,0.194213,0.180459607,0.249959598,0.265597045,0.182764436,0,0.385790466,0.306782208,0,0.353710724,0,0.40504293,0,0,0.252679903,0.196538012,0.215865955,0.293626846,0.139383804,0.329344602,0.246693584,0,0.390713803,0,0,0.12657537,0.481721491,0.2393101,0.157746358
C31diene,alkadien,31,3060,0,0,0.573198228,0.593467299,0.843388312,1.097132649,0.942051028,0,0,0,0,0,0,0,0,0.596264373,0.583583998,0.764587509,0.588951397,0.509926479,0.434632621,0,0,0,0,0,0,0,0.429879907,0.726526898,0.268058796,0.53311188,0.762145592,0.797000132,0.677179458,0,0.761376026,0.712637193,0.555442695,0.611629025,0.882015735,0,0.476350845,0.488292059,0.304487201,0,0.699875214,0.25267576,0.700246323,0.475929976,0.594485614,0.418036288,0,0,0,0.335632167,0.334027832,0.400417677,0.574964533,0.506447057,0.431478195,0,0,0,0.385691705,0.43522602,0,0.38602244,0.360760947,0.362110338,0.584434776,0,0.359922524,0.482777746,0.354017439,0.425248778,1.481053023,0.348202722,0.43390351,0.289239593,0.301422353,0.234437358,0.439441985,0,0.22917158,0.372317909,0.207743283,0.197593085,0.270240884,0.216037919,0.37636506,0.289216791,0,0,0,0,0.63416432,0,0,0.454347775,0,0,0,0.467858749,0,0,0.358507201,0.304500594,0.523299749,0.241094952,0.203164969,0,0.228018341,0.168739416,0.262591764,0,0.268931974,0.512254874,0.380153848,0.513302757,0.627289151,0,0,0.469149215,0,0,0,0,0,0.405888705,0,0,0.193713514,0,0,0.293611466,0.516532442,0.234914465,0.584696298,0.322435559,0.336679446,0.152186628,0.124871435,0.183262299,0.250057518,0.403006674,0.329067921,0.635496639,0.487385609,0.523345747,0.204929807,0,0,0.77191428,0,0,0.277332838,0,0,0,0,0,0.681271904,0,0,0.336777993,0.195460513,0.349791469,0.351641803,0.188659421,0.347134242,0.422354589,0,0.421102769,0.154926554,0.186131387,0.228653524,0.523577094,0.29825685,0.252521609
C31ene_1,alkene,31,3077,8.834343371,7.812566,8.01044678,7.90504978,7.804535955,8.682765696,9.373826739,3.953479,4.189915,7.465857846,8.899219476,2.638232,10.202581,8.653169686,8.604372712,9.037413731,7.146159946,9.225251865,8.919637808,7.581802905,8.413988791,7.744152318,6.258404781,2.858193,6.995326042,7.219945123,2.266776,3.954049,5.935260193,8.017079823,3.057956935,4.662821117,6.579747773,6.686571856,5.454223154,3.326613,8.645140103,8.656327892,6.152053457,9.247057623,7.789769027,3.494229,6.313545078,8.673987768,5.904164671,6.399339174,8.821470196,9.212178026,8.298557005,9.44922587,11.72601595,7.974295198,7.509281,3.331599,8.521345,8.14665166,8.836306408,9.373267482,8.904519027,7.716782137,11.11763944,3.442749332,4.301794977,5.300537642,6.486752625,6.377701138,6.328225602,4.763773678,4.939400842,7.888566509,13.68129049,4.016794,4.595037891,6.509630966,2.601928325,4.271391399,12.07944079,10.88958628,9.516854893,11.19509617,5.724208267,4.377387326,12.29349743,4.794353965,0,9.210021872,0,0,9.887056821,4.00892395,9.59164626,12.30443356,13.41811078,7.70446395,11.02571435,15.12055406,13.74194239,7.633138699,4.612718606,9.522913824,0.644892,1.056617,3.71,5.697311546,1.362087,0.647894,6.02382288,2.885169555,9.972950253,10.25214907,10.91935031,11.48342105,3.037763958,10.00603065,1.890170301,3.060926304,1.550098399,14.32035654,8.794994548,6.833483355,9.723986251,11.43320679,13.33945352,13.48513163,20.41145468,13.6832139,4.88069832,5.211087047,13.09479246,8.900057672,5.923767,4.645624,7.432613813,6.472398,8.371493,3.847931161,7.537340424,2.687794042,11.87725422,9.895774398,6.578660235,1.475757276,1.201733919,1.76885559,2.598373033,3.466703052,3.501024372,13.48831915,14.02136376,14.88750207,5.33880367,3.926530878,4.14129742,18.04800751,9.812839884,7.278296171,10.43236241,11.68464539,14.23170937,2.063422881,7.54587009,4.502568,12.10958442,13.142427,10.806526,3.804028482,2.306436812,4.959130955,8.855507933,3.100019399,7.104548819,11.9210728,4.687279784,9.696949696,1.27216492,1.661750716,1.692416067,13.22388844,10.50689049,6.169590136
C31ene_2,alkene,31,3084,6.95068172,7.415078,7.132791962,6.866887415,7.510127011,6.82088312,7.389767628,3.653912,3.446905,6.419985589,7.837492367,2.925552,8.164119,8.057783201,7.695945981,8.714957328,6.854285638,9.392894358,7.90163162,6.994689211,9.118649094,6.662950725,5.964580778,2.670534,6.808233389,6.43909879,2.101285,4.119464,6.576899773,6.995303635,3.197002592,4.881234074,6.323153034,6.06879618,5.910787962,3.20711,7.344596915,7.673612342,6.289399268,8.449138556,7.303790579,2.74556,6.735112464,8.586667297,5.450265484,6.316587582,8.249428431,8.331272488,7.722504587,8.778575332,10.25638627,7.660132088,6.211879,3.01292,7.705716,8.701952736,10.27233546,9.171919063,7.861265042,8.756251503,7.832457761,2.482573535,2.727693722,3.648369468,4.38183097,2.774564743,4.194589998,3.695874747,3.842294008,6.241856392,4.876990612,2.561935,3.466003545,3.614138766,2.035399707,3.682146928,9.123533138,7.4627485,6.674387095,7.629748163,3.710281215,3.125198354,9.531067793,3.841770288,9.870132526,5.751756027,2.34385139,2.521326395,7.487801394,3.379714884,7.842699262,7.956948318,7.79778935,2.353050417,7.64737329,7.723319898,11.09050692,4.77706509,2.452167213,3.485018867,0.717211,1.010604,1.9,3.306159484,1.707235,0.977697,3.954084823,1.913706684,8.375805675,6.774817128,8.302760014,11.00628417,2.529788553,6.894714686,1.43169381,2.046473305,1.228047552,5.626304293,8.360692135,4.899370729,7.039245572,10.23423703,9.33685372,9.20353369,11.97953421,10.61378427,3.050855149,3.734980458,8.822521758,5.241694016,5.755121,4.337293,3.948340333,7.196227,9.814992,4.625240683,6.128187984,2.137290384,7.002500491,4.978136707,2.981083074,0.687329872,0.698391169,0.939909365,1.470749219,2.540801761,2.085136841,9.045465251,9.582389567,8.856047233,4.383412754,2.431074277,2.534270519,10.91566128,6.125104998,4.800212567,6.273235619,9.403267583,10.18442631,1.510740553,5.792405113,4.660242,11.15084942,12.674121,11.889152,2.987553878,1.970038554,3.945247426,6.962880493,2.21357154,5.809471265,10.32693024,4.35341813,8.607107664,0.998088957,1.08958985,1.093159013,7.607938518,7.075199736,4.457085083
C31,alkane,31,3100,10.89821434,14.371306,10.16333193,8.855175669,11.90341387,14.30603186,10.42080261,9.822674,5.506777,14.22528483,11.58333723,7.12932,7.299566,9.435927858,10.29363592,9.67767918,8.292292194,11.9762228,9.634628728,12.3126121,16.55793701,9.443334702,13.3563428,5.394355,16.8696157,14.2677871,5.266579,9.836466,13.91570998,11.42404658,7.529863403,9.420650809,8.649463826,8.510341694,14.90851967,8.990511,7.79454034,8.718513321,9.859314825,7.463893719,11.56139688,4.69146,11.47930265,12.72892011,8.255929621,8.298589808,13.6266926,10.84351159,12.30340014,11.58751281,10.54806123,14.51862736,10.415279,9.946146,13.465407,12.7180201,12.0465613,12.15485029,13.45665997,13.70300079,4.708343326,3.767059323,3.02943114,2.06186102,3.465787002,1.720099446,5.061668166,4.372634427,4.64451224,7.679258147,6.941877213,2.476459,4.06829921,2.832786154,2.64130243,3.864282272,5.955718802,5.575956796,7.234024328,6.434948607,2.64400613,2.629414009,11.22084466,3.99952955,1.531267425,5.369586945,0.977496732,0.810445523,7.938252179,3.46902805,10.42491334,6.960866999,6.595247845,3.738298285,7.083471118,7.481888701,8.046418809,5.965065681,2.431668874,2.761706422,1.396066,2.169471,3.23,2.148960849,1.539761,0.997548,4.452417893,2.011305724,8.409945843,5.534089432,8.320899669,11.62000814,2.009568047,6.051433741,2.402338791,1.462658829,2.220653128,7.180952996,10.7341412,6.023390407,5.488168299,11.11822675,8.086929012,6.175128376,5.91936204,9.82155642,3.170291134,5.171574997,7.023180976,7.531516246,4.493536,5.474637,3.107782948,5.406773,6.74543,11.76141652,6.088223327,3.024136636,4.753622999,3.991013877,3.25851164,1.018110826,1.004337083,1.344364691,1.405329814,3.05491716,1.984108459,8.434606101,9.312858263,7.601424079,5.003502735,3.795698084,3.077894166,5.736749883,5.747369511,3.113556664,3.194720125,9.920597229,7.973161028,2.227703455,9.204625714,6.332198,10.19776792,10.174919,13.830503,3.99702797,2.229349054,4.183174203,6.461610131,2.278055405,8.365321535,8.030026766,4.059007671,10.64526595,0.936738034,1.175548277,1.141221174,8.866033904,5.591097951,3.521955434
15-;13-;11-MeC31,methyl,31,3130,0.941495779,0.562381,1.559187935,0.688474123,0.483797684,0,0.529665824,0.235443,0.170742,0.263478559,0.566978747,0.125676,0.363179,1.69843954,1.241145141,0.625651362,2.597689659,0.61873879,0.738314502,0.604478678,0.360059243,1.190607472,0.199551391,0.221587,0.32496063,0.401612578,0,0.351415,0.639075389,0.312831276,0.172689016,1.197908992,0.881751132,1.113882143,1.185210027,0.366786,1.508827211,1.048346368,0.693856827,1.780806139,0.514530723,0,1.132027666,0.897624525,3.226389868,2.608329136,0.478651945,0.45666839,1.04178676,0.560227601,0.530778212,0.569090381,1.882663,0.398383,0.623856,0,0.266325321,0.313542582,0.351189389,0.426803269,1.125474937,0.551050804,1.236976504,0.491744009,0.80206702,0.840825987,0.835402639,0.995366238,0.49654542,0.895905397,0.967441261,0.426566,0.813153179,0.918172466,1.127913975,1.108618867,1.482621855,1.152726867,1.20858336,0.815827179,0.970154859,1.155641651,1.01429229,1.052013769,1.150840042,1.666800725,0.69539008,0.895909793,1.043645522,0.698570389,1.265331778,0.70300165,1.073065205,0.967381166,0.963788052,1.474445357,1.25643066,0.568890653,0.97936787,1.100619986,0.283277,0.467891,0.61,0.550046305,0.560875,0,1.266393373,0.550947995,0.650964931,0.865770209,0.875494682,1.218144084,0.593300327,0.723594767,1.187066474,0.770324478,0.679640648,1.715618948,1.528933658,1.318092727,1.267628021,1.293812923,1.64210809,0.944275017,1.092377576,1.075479709,0.685008967,0.747866215,1.37956218,1.014280001,0,0.752218,0.513521742,0,0,1.298957614,1.863634662,0.818197141,1.672645519,0.99651097,0.801894102,0.694740619,0.533729776,0.845210529,0.711197761,1.392139719,1.544370241,1.107422595,1.391823918,1.69063997,0.628399884,0.632836541,0.8191851,1.12539448,0.474419516,1.207631127,0.676339583,1.142211563,0.913437198,0.509075527,0.807750526,0.873022,1.904174025,1.73379,1.783176,1.18788179,0.750742086,0.911038219,1.215146825,0.433077621,0.783299952,1.277396702,0.704157658,0.959947802,0.615943149,0.743132461,0.845174941,1.052777207,0.842252966,0.754747583
"13,17-diMeC31",dimethyl,31,3152,0,0,0.562544543,0.284807652,0.315435254,0,0.410383455,0,0,0,0,0,0,0,0,0,0.644179261,0.260861436,0.252964599,0,0,0,0,0,0,0,0,0,0.29843979,0,0,0,0.451897008,0.413958612,0.513890612,0,0,0,0,0,0,0,0,0,0.7477598,0,0,0,0.470367083,0,0,0,0,0,0,0,0,0,0,0,0.360363065,0,0,0,0,0,0,0,0,0,0.411109727,0,0,0.283269595,0.294067871,0.462493919,0.790140872,0.305542773,0.358616395,0.213521201,0.430217819,0.270688381,0.231317573,0,0.264193088,0.374021485,0.220111472,0.193992648,0.348508031,0.212338926,0.447967894,0.291365802,0,0,0,0,0.618985845,0,0,0.321563707,0,0,0,0.143637209,0,0,0.423762026,0.241017023,0.186197134,0.250283006,0.1838175,0,0,0,0.261979741,0,0,0.637095239,0.452554789,0.438164434,0.505121375,0,0,0.290615821,0,0,0,0,0,0,0,0,0,0,0,0.45526702,0.654962643,0.317629813,0.654737797,0.256389382,0.226385011,0.155127897,0,0.171739211,0.160825016,0,0.3428367,0.366553841,0.342062337,0.532855192,0.164438449,0,0,0.37893379,0,0,0.218476965,0,0,0,0,0,0.59514097,0,0,0.387119241,0.245968543,0.345899947,0.313207843,0.204622139,0.355076141,0,0,0,0.163091633,0.179357644,0.239370447,0.615091819,0.269801853,0.254428487
C32ene,alkene,32,3177,0,0.921231,0.931216473,1.121159842,1.080061876,0.525163532,1.057633106,0.321585,0.296146,0,0,0.192292,0.815779,0,0,0.684284101,0.675184489,0.769804293,0.744845629,0.717716981,0.606471811,0,0,0.264194,0,0,0,0.48416,0.815085706,0.739819721,0.338348232,0.696148501,0.917497942,0.843271126,0.81498391,0.609395,0.889022706,0.677793869,0.572331519,0,0.654123732,0,0.634244145,0.670185461,0.592340307,0,0.638767489,0.737511928,0.777262367,0.702769827,0.806451627,0.666159355,0.994451,0.973544,1.121138,0.852089828,1.236130193,0.845985148,0.688543021,0.990734265,0.660011782,0,0,0,0,0,0,0,0,0.361103175,0.40310109,0,0,0.29699404,0,0.44759107,0.893133417,0.692652718,0.545692471,0.706576224,0.343870034,0.295772076,0.771331988,0,0,0.457459965,0.092904144,0,0.425204585,0,0.558342814,0.835805057,0,0,0,0,1.074949605,0,0,0,0,0,0,0.26630459,0,0,0.403464272,0.236413235,0.618926501,0.467732764,0.705155733,0.72557926,0,0.546005492,0,0,0,0.740185371,0.752335238,0.446097943,0.714087343,0,0,0.680991488,0,0,0,0,0,0,0,0,0.289353697,0,0,0.858594983,0.688100821,0.207108719,0.636067531,0.388823762,0.276200948,0,0,0,0,0,0,0.77660856,0.90925492,0.750371245,0.466225622,0,0,0.806130929,0,0,0.367063574,0,0,0,0,0,0.722992902,0,0,0.278293849,0.181368703,0.340675336,0.629031384,0.173382777,0.527716988,0.762379064,0,0.707843968,0,0,0,0.920770077,0.501614779,0.304855415
C33diene,alkadien,33,3257,5.656390355,4.698512,4.00242496,4.942720437,6.394742805,3.407976643,5.31616424,1.263792,1.272704,3.750684867,3.818893344,0.556658,4.782037,5.617942286,4.710983276,3.329388506,3.599160294,4.271164281,3.866883191,4.021261211,2.557713665,3.797615462,1.899566229,1.016472,2.883371303,3.6041367,0.842052,1.864652,3.436999246,4.748528159,1.100285429,4.291737002,5.251725202,5.744992563,5.013577512,1.763566,5.402297719,5.942244822,4.118900365,4.940048013,5.463901358,1.703915,3.27294925,3.209849998,1.748823369,1.599572127,4.721565652,1.749292848,4.002737142,2.94028345,3.665211489,2.625140862,2.061727,1.475,3.252005,2.668162517,1.68662707,2.354187259,3.398958849,2.86830612,1.02226935,0.686650454,0.734572002,0.821238931,1.573007113,0.654699688,1.46540573,1.056853937,0.702215696,1.014554411,1.940124082,0,0.741869888,1.11093608,0.963035608,1.751624648,5.251761807,1.089574057,1.609220247,1.311528899,0.85899537,0.864548696,2.613942119,0.769677898,0.511699858,1.141267344,0.146190624,0.176330116,0.771600182,0.50571859,1.204172007,1.581945252,3.528614371,0.935692824,1.401378891,2.566069601,4.087569345,0.933903419,0.814678213,1.005947827,0,0,0,1.124583434,0,0,0.977348619,0.647841578,1.482267589,0.868867239,1.003730672,1.655741816,0.582930332,0.980133804,0.383159119,0.222991082,0.281890434,2.06155872,1.557664961,1.445493857,2.909685516,3.065404658,5.429164847,1.774917682,1.267271893,2.189686748,0.521785848,0.961738116,1.969747702,0.856329471,0,0,0.740865356,0,0,1.393431491,1.704791997,0.645699259,2.811776853,1.376359116,1.074186034,0.169595131,0.135012263,0.240753981,0.282887407,0.350294891,0.497713455,2.270837406,2.38837971,2.078919356,0.74999579,0.567380702,0.567811114,3.949588668,0.925560274,1.252098099,0.830264735,2.513873639,1.347666052,0.301753791,0.489272618,0,3.846008927,2.018608,2.171212,0.744859148,0.560264015,0.914147658,1.55188243,0.606778463,1.600710764,2.794813051,1.022530145,2.214927863,0.089281862,0.198755571,0.272211108,3.613086188,0.965328803,0.899944758
C33ene,alkene,33,3279,33.10589907,25.39723,27.26544156,32.98162539,32.50140613,14.45197493,27.04268331,9.006916,9.436888,16.07010231,23.11908429,6.604746,25.283603,28.76510599,26.03578531,20.34450334,22.39046743,23.90910673,25.34130793,26.98171956,22.29968001,27.91873122,28.19354398,8.481396,24.14649409,25.22481284,7.378116,14.612288,24.71805587,25.94600176,9.272509732,31.28707113,28.37674273,28.37638136,24.49636548,10.930461,27.67140004,31.4149446,26.99886291,31.66258872,23.14583197,10.465402,26.00524715,25.44644669,17.24318141,18.90872928,24.82561792,28.45156235,20.92104067,28.89677647,31.7775171,26.38840557,14.776757,8.67474,26.13156,36.58650119,32.78737803,27.3887616,24.16666351,28.99379598,11.74773753,4.235603044,5.202955729,5.765591217,7.266423625,4.829400541,6.978526918,6.245480783,5.084148939,8.786474992,14.57580222,2.886478,5.720443661,5.627567684,4.47385625,10.28016894,22.21456512,12.21708127,12.42570813,14.35484879,6.221028364,7.687248959,20.99796224,7.33141732,5.373321082,8.639448786,1.200649648,1.290712127,7.565051145,4.459846048,12.43717395,18.15299342,21.16412211,8.55158928,13.75168687,14.90856933,29.34891384,14.40855735,5.415535465,8.04919872,0.474125,0.554548,2.29,4.521170315,1.076021,0.525861,9.89128033,5.562607513,14.10308917,9.928104054,17.11405488,21.67198067,5.000156109,15.54608561,2.487515659,2.699451431,1.868174045,17.37525943,17.56117628,10.8778228,18.9939055,27.23787197,24.72632427,15.73278449,15.64314275,19.59488484,5.152312782,6.585163747,13.67622269,8.838397879,2.143122,2.051576,6.342387252,2.311614,6.864353,23.51221074,15.32983623,4.834230873,17.49628105,10.58236665,7.703104249,0.929193268,0.812829293,1.585392242,1.985785289,3.137002416,3.135040027,16.51495807,21.97023104,17.70309366,9.415567224,4.596842157,4.621747391,19.59845211,16.12902207,9.976547064,8.656507619,17.78369523,16.60467542,2.36277828,11.13124389,2.793957,20.96079075,24.741344,16.950711,5.870761957,4.281662343,7.224585354,14.15813133,4.33162178,12.83329655,23.60545452,8.984791027,18.34041415,1.202492613,1.644259572,1.797995855,20.19107535,11.28082645,8.864990344
C33,alkane,33,3300,2.483803255,4.179757,1.970368861,2.794034602,3.448683614,1.721413992,2.210261185,1.461582,0.783409,2.732468412,1.762343272,0.742031,1.756499,2.154952645,1.696366479,1.516396394,1.855186094,1.871928235,2.157277995,2.840906631,2.427348954,2.031355414,2.85814336,1.018809,4.301208879,3.382579846,0.74885,2.523487,3.910152436,2.32800858,1.350799638,5.237694758,2.324631088,2.320772126,4.897536379,2.788046,1.825223195,2.092310387,2.494734259,1.840958297,2.549488348,0.874975,2.889128145,2.165757752,1.233446766,1.46321998,2.87570338,1.708028973,2.341349341,2.431696302,2.056966741,3.244328149,1.723295,2.68338,3.167616,3.205958131,2.714806183,2.461964903,2.862816333,3.444625583,0.30186409,0.326851185,0.249647549,0.178076336,0.260734907,0.207253721,0.372269123,0.412375433,0.408551993,0.87065603,1.148743265,0,0.359796118,0.304617374,0.586218015,0.55274165,0.95675643,0.49137952,0.720904839,0.581609258,0.269456205,0.295632569,1.674629801,0.408229837,0.233314496,0.789133893,0.088273005,0,0.673633761,0.310063944,1.725490134,0.669181432,1.036941562,0.566034027,0.546582487,0.705206277,1.3100185,0.427000469,0.259483336,0.278737294,0,0,0,0.114475248,0,0,0.502508214,0.36161575,1.044375135,0.497343807,0.989638081,1.982006577,0.22702121,0.734247112,0.229353498,0,0.168419965,1.714077921,1.813731795,0.844532293,0.720929594,2.247944177,1.213886802,0.544533801,0,0.913893828,0.266444165,0.422892726,0.718013788,0.96285723,0,0,0.18681525,0,0,4.921337753,1.041584166,0.354183232,0.955251215,0.388066763,0.392402015,0,0,0.076611965,0.122393589,0,0.161556863,0.940071745,1.798678452,0.904075731,0.275166074,0.285717174,0.240972474,0.675044984,0.355785955,0.315674654,0.267345504,1.011965337,0.528273602,0,0.693154111,0,1.612382308,0,0,0.429040422,0.227312988,0.420342011,0.992981331,0.229605926,1.038597123,1.019336809,0.433704472,1.694534211,0,0.10270533,0.109505501,1.694835062,0.548684334,0.494196288
17-;15-;13-MeC33,methyl,33,3327,0,0.579583,0.53367895,0.570205107,0.257897548,0,0.162618177,0.161212,0,0,0,0,0,0,0,0.183488141,0.943460074,0,0.326594951,0,0,0,0,0,0,0,0,0.23619,0.296613133,0,0,0.449641265,0.37036703,0.417990658,0.426186061,0.403511,0.560038566,0,0,0,0,0,0.428599814,0,1.186587361,0.936911404,0,0,0.339047883,0,0,0,0,0.537388,0.221353,0,0,0,0,0,0.506981097,0,0,0,0.289809932,0.322660542,0,0.295645477,0,0.423951476,0.357593351,0,0.317592482,0.344847136,0.599967866,0.407040668,0.710411431,0.467826477,0.520117328,0.365265019,0.482305619,0.435461508,0.450590946,0.382328816,0.4471991,0.681167644,0.256718411,0.3437237,0.437840779,0.298696254,0.597433604,0.375706326,0,0,0,0,0.625061639,0,0,0.38644606,0,0,0.44,0.200579565,0,0,0.506091442,0.243644172,0.360367353,0.472796787,0.499979928,0.431435471,0.197575934,0.303784701,0.41908085,0.280365807,0.204858571,0.953524861,0.774323133,0.627417463,0.385994478,0,0,0.334480745,0,0,0,0,0,0.474840392,0,0,0.195072145,0,0,0.933409659,0.889448681,0.330075149,0.687223487,0.413926435,0.344434824,0.250245098,0.181127892,0.323935175,0.262595992,0.455471353,0.608671115,0.728589737,0.8152575,0.598947964,0.226221631,0,0,0.430522118,0,0,0.238411729,0,0,0.28629273,0,0,0.786634427,0,0,0.561376644,0.269838757,0.371947005,0.521831476,0.203234934,0.337231445,0.43841322,0,0.405158331,0.179678373,0.238784954,0.290277177,0.481430978,0.382805376,0.342938929
C35ene_1,alkene,35,3466,1.559006752,0.912215,0.689249286,1.702840164,1.374039284,0.420690877,1.210232832,0.259661,0.224133,0.870256527,0.69027061,0.122306,0.874527,0.93616786,0.972531169,0.75213307,0.711947426,1.100409034,0.830703754,0.882540717,0.682938258,0.890757379,1.062819632,0.401867,0.736091372,1.01583458,0.350326,0.400438,0.90508518,0.720958235,0.295317304,1.66681654,1.115509463,0.935719721,0.826442285,0.550471,1.473979059,1.117142751,0.693186564,0,0.115123478,0.592501,0.571264559,0.041275795,0,0,0.626688649,0.47484888,0.634179306,0.37628197,0.920004182,0.736305327,0.70363,0.325802,1.490643,0.923233917,0.899958087,0.804335099,0.673294486,1.046569364,0,0.001663261,0.207823114,0.036164431,0,0,0,0,0,0,0,0,0,0.034136449,0,0.186665546,0,0.197979455,0.082603499,0.087018357,0.20411237,0,0.235334956,0,0,0,0,0,0,0,0.063094443,0.41605138,0.72100407,0.290806786,0.201864841,0.567601595,1.183721089,0.378294289,0,0,0,0,0,0,0,0,0.201603602,0.163180251,0.447448987,0,0.365373475,0,0,0,0,0,0,0.64646321,0.512157153,1.422429643,0.155241068,1.302899837,1.216075963,0.087573748,0,0.439885571,0,0,0,0,0,0,0,0,0,0.839305518,0.100429669,0,0.98604925,0.088060004,0.185840812,0,0,0,0,0,0,1.488375964,0.579569959,0.140292439,1.456571429,0,0.084280465,0.683056071,0.380297191,0.091300341,0,0.60659853,0.32826908,0,0.585013427,0,0.207896952,0,0,0,0,0,0.685924075,0,0.07649675,0.32305497,0,0.219274271,0,0,0,0.730091457,0,0
C35ene_2,alkene,35,3473,0.860696879,0.68197,0.46926679,1.048226264,0.739009097,0.171839799,0.640812841,0.163443,0.162506,0.727081429,0.362159959,0,0,0.489136996,0.498266263,0.550578193,0.543388923,0.668235103,0.490818546,0.587663773,0.447797164,0.571071247,0.924941722,0,0.487978517,0.635185172,0,0.428772,0.612379368,0.549318689,0.171695588,1.899917369,0.769134226,0.705593002,0.741933378,0.430221,0,0.962295636,0.648602449,0,0,0,0.442466878,0,0,0,0.593350602,0.324560468,0.408282729,0.264729194,0.692741649,0.499412063,0,0.190612,0,0.852511891,0.787482815,0.53068842,0.582688085,0.689656631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159043868,0,0,0,0,0,0,0,0,0.180173668,0.445980837,0.283923351,0.12848346,0.3352621,0.497235673,0.158895738,0,0,0,0,0,0,0,0,0.231501848,0.189686548,0.292190302,0,0,0,0,0,0,0,0,0.540837179,0.317998261,0,0,1.854342131,1.955302881,0,0,0.21720483,0,0,0,0,0,0,0,0,0,1.152459497,0,0,0,0,0,0,0,0,0,0,0,0,0.365917347,0,0,0,0.102324368,0.28126189,0.147427891,0,0,0.257182216,0.114281754,0,0.448114087,0,0,0,0,0,0,0,0.305363845,0,0,0.253787485,0,0.142156524,0,0,0,0.451331253,0,0
